YEAR,EFFECTIVE_DATE,STYP,LEVL,RESD,EKU_ONLINE,HOURS,FTE
2021,20MAR2021:00:00:00,C,UG,O,Y,14090,1116.13000
2021,20MAR2021:00:00:00,C,UG,R,N,182395,12536.29000
2021,20MAR2021:00:00:00,C,UG,R,Y,25847,2046.25000
2021,21MAR2021:00:00:00,C,GR,O,Y,8132,898.61000
2021,21MAR2021:00:00:00,C,GR,R,N,12094,1232.28000
2021,21MAR2021:00:00:00,C,GR,R,Y,8409,927.11000
2021,21MAR2021:00:00:00,C,UG,O,Y,14106,1117.46000
2021,21MAR2021:00:00:00,C,UG,R,N,182419,12538.29000
2021,21MAR2021:00:00:00,C,UG,R,Y,25859,2047.25000
2021,21MAR2021:00:00:00,T,UG,R,Y,3501,283.50000
2021,22MAR2021:00:00:00,C,GR,O,Y,8203,906.50000
2021,22MAR2021:00:00:00,C,GR,R,N,12097,1232.61000
2021,22MAR2021:00:00:00,C,GR,R,Y,8443,930.89000
2021,22MAR2021:00:00:00,C,UG,O,N,25008,1659.13000
2021,22MAR2021:00:00:00,C,UG,O,Y,14111,1118.21000
2021,22MAR2021:00:00:00,C,UG,R,N,182426,12541.54000
2021,22MAR2021:00:00:00,C,UG,R,Y,25804,2042.42000
2021,22MAR2021:00:00:00,N,UG,R,Y,955,75.50000
2021,22MAR2021:00:00:00,R,UG,R,Y,1749,138.42000
2021,22MAR2021:00:00:00,T,UG,R,N,5771,397.08000
2021,22MAR2021:00:00:00,T,UG,R,Y,3477,281.50000
2021,22MAR2021:00:00:00,U,UG,R,Y,146,12.17000
2021,23MAR2021:00:00:00,C,GR,O,N,2156,217.44000
2021,23MAR2021:00:00:00,C,GR,O,Y,8242,910.83000
2021,23MAR2021:00:00:00,C,GR,R,N,12112,1234.28000
2021,23MAR2021:00:00:00,C,GR,R,Y,8479,934.89000
2021,23MAR2021:00:00:00,C,UG,O,N,25018,1659.96000
2021,23MAR2021:00:00:00,C,UG,O,Y,14112,1118.29000
2021,23MAR2021:00:00:00,C,UG,R,N,182469,12544.88000
2021,23MAR2021:00:00:00,C,UG,R,Y,25791,2041.79000
2021,23MAR2021:00:00:00,P,GR,O,Y,1300,143.72000
2021,23MAR2021:00:00:00,T,UG,R,Y,3480,281.75000
2021,23MAR2021:00:00:00,U,UG,R,Y,149,12.42000
2021,24MAR2021:00:00:00,C,GR,O,N,2162,218.11000
2021,24MAR2021:00:00:00,C,GR,O,Y,8257,912.50000
2021,24MAR2021:00:00:00,C,GR,R,N,12133,1236.61000
2021,24MAR2021:00:00:00,C,GR,R,Y,8503,937.56000
2021,24MAR2021:00:00:00,C,UG,O,N,25039,1661.46000
2021,24MAR2021:00:00:00,C,UG,O,Y,14126,1119.46000
2021,24MAR2021:00:00:00,C,UG,R,N,182487,12546.13000
2021,24MAR2021:00:00:00,C,UG,R,Y,25798,2042.29000
2021,24MAR2021:00:00:00,R,UG,R,Y,1779,140.92000
2021,24MAR2021:00:00:00,T,UG,R,N,5774,397.33000
2021,25MAR2021:00:00:00,C,GR,O,Y,8294,916.61000
2021,25MAR2021:00:00:00,C,GR,R,N,12139,1237.28000
2021,25MAR2021:00:00:00,C,GR,R,Y,8537,941.33000
2021,25MAR2021:00:00:00,C,UG,O,N,25074,1664.13000
2021,25MAR2021:00:00:00,C,UG,O,Y,14158,1122.04000
2021,25MAR2021:00:00:00,C,UG,R,N,182653,12558.63000
2021,25MAR2021:00:00:00,C,UG,R,Y,25826,2044.63000
2021,25MAR2021:00:00:00,N,UG,R,N,28708,1894.67000
2021,25MAR2021:00:00:00,P,GR,R,N,2854,267.67000
2021,25MAR2021:00:00:00,P,GR,R,Y,1631,178.61000
2021,25MAR2021:00:00:00,T,UG,R,Y,3489,282.50000
2021,26MAR2021:00:00:00,C,GR,O,Y,8321,919.61000
2021,26MAR2021:00:00:00,C,GR,R,N,12178,1241.61000
2021,26MAR2021:00:00:00,C,GR,R,Y,8556,943.44000
2021,26MAR2021:00:00:00,C,UG,O,N,25092,1665.38000
2021,26MAR2021:00:00:00,C,UG,R,N,182738,12565.63000
2021,26MAR2021:00:00:00,C,UG,R,Y,25841,2045.88000
2021,26MAR2021:00:00:00,P,GR,R,Y,1634,178.94000
2021,26MAR2021:00:00:00,R,GR,R,Y,245,26.83000
2021,27MAR2021:00:00:00,C,GR,O,N,2169,218.89000
2021,27MAR2021:00:00:00,C,GR,O,Y,8340,921.72000
2021,27MAR2021:00:00:00,C,GR,R,N,12201,1244.17000
2021,27MAR2021:00:00:00,C,GR,R,Y,8581,946.22000
2021,27MAR2021:00:00:00,C,UG,O,N,25096,1665.63000
2021,27MAR2021:00:00:00,C,UG,R,N,182749,12566.38000
2021,28MAR2021:00:00:00,C,GR,O,N,2182,220.33000
2021,28MAR2021:00:00:00,C,GR,O,Y,8359,923.83000
2021,28MAR2021:00:00:00,C,GR,R,N,12206,1244.72000
2021,28MAR2021:00:00:00,C,GR,R,Y,8605,948.89000
2021,28MAR2021:00:00:00,C,UG,O,N,25099,1665.88000
2021,28MAR2021:00:00:00,C,UG,O,Y,14161,1122.29000
2021,28MAR2021:00:00:00,C,UG,R,N,182772,12568.29000
2021,28MAR2021:00:00:00,C,UG,R,Y,25844,2046.13000
2021,29MAR2021:00:00:00,C,GR,O,N,2205,222.89000
2021,29MAR2021:00:00:00,C,GR,O,Y,8380,926.17000
2021,29MAR2021:00:00:00,C,GR,R,N,12259,1250.61000
2021,29MAR2021:00:00:00,C,GR,R,Y,8630,951.67000
2021,29MAR2021:00:00:00,C,UG,O,N,25153,1670.38000
2021,29MAR2021:00:00:00,C,UG,O,Y,14159,1122.13000
2021,29MAR2021:00:00:00,C,UG,R,N,182897,12577.79000
2021,29MAR2021:00:00:00,C,UG,R,Y,25883,2049.38000
2021,29MAR2021:00:00:00,P,GR,R,N,2855,268.11000
2021,29MAR2021:00:00:00,P,GR,R,Y,1646,180.28000
2021,29MAR2021:00:00:00,T,UG,R,Y,3504,283.75000
2021,29MAR2021:00:00:00,X,UG,R,Y,38,3.13000
2021,30MAR2021:00:00:00,C,GR,O,Y,8409,929.39000
2021,30MAR2021:00:00:00,C,GR,R,N,12273,1252.17000
2021,30MAR2021:00:00:00,C,GR,R,Y,8646,953.44000
2021,30MAR2021:00:00:00,C,UG,O,N,25174,1672.13000
2021,30MAR2021:00:00:00,C,UG,O,Y,14174,1123.38000
2021,30MAR2021:00:00:00,C,UG,R,N,183013,12586.46000
2021,30MAR2021:00:00:00,P,GR,R,N,2860,268.67000
2021,30MAR2021:00:00:00,P,GR,R,Y,1649,180.61000
2021,30MAR2021:00:00:00,R,UG,R,N,2141,156.79000
2021,30MAR2021:00:00:00,R,UG,R,Y,1785,141.42000
2021,30MAR2021:00:00:00,T,UG,O,Y,2089,165.50000
2021,30MAR2021:00:00:00,T,UG,R,Y,3507,284.00000
2021,31MAR2021:00:00:00,C,GR,O,N,2210,223.44000
2021,31MAR2021:00:00:00,C,GR,O,Y,8442,933.06000
2021,31MAR2021:00:00:00,C,GR,R,N,12287,1253.72000
2021,31MAR2021:00:00:00,C,GR,R,Y,8654,954.33000
2021,31MAR2021:00:00:00,C,UG,O,N,25184,1672.96000
2021,31MAR2021:00:00:00,C,UG,O,Y,14192,1124.71000
2021,31MAR2021:00:00:00,C,UG,R,N,183129,12596.13000
2021,31MAR2021:00:00:00,C,UG,R,Y,25886,2049.63000
2021,31MAR2021:00:00:00,P,GR,R,N,2872,270.00000
2021,31MAR2021:00:00:00,R,GR,R,Y,251,27.50000
2021,31MAR2021:00:00:00,R,UG,R,N,2144,157.04000
2021,16APR2020:00:00:00,P,GR,R,N,638,62.67000
2021,16APR2020:00:00:00,R,UG,R,N,192,14.92000
2021,16APR2020:00:00:00,R,UG,R,Y,172,13.17000
2021,16APR2020:00:00:00,T,UG,O,Y,61,4.50000
2021,16APR2020:00:00:00,T,UG,R,N,813,57.21000
2021,17APR2020:00:00:00,C,GR,O,N,239,25.89000
2021,17APR2020:00:00:00,C,GR,R,N,1585,172.67000
2021,17APR2020:00:00:00,C,GR,R,Y,317,34.56000
2021,17APR2020:00:00:00,C,UG,O,N,8150,557.04000
2021,17APR2020:00:00:00,C,UG,O,Y,1323,104.46000
2021,17APR2020:00:00:00,C,UG,R,N,57609,4022.54000
2021,17APR2020:00:00:00,C,UG,R,Y,3186,252.42000
2021,17APR2020:00:00:00,N,UG,R,N,72,5.00000
2021,17APR2020:00:00:00,P,GR,O,N,135,12.89000
2021,17APR2020:00:00:00,P,GR,R,N,718,66.00000
2021,17APR2020:00:00:00,R,GR,R,N,18,2.00000
2021,17APR2020:00:00:00,R,UG,R,N,222,16.83000
2021,17APR2020:00:00:00,R,UG,R,Y,181,13.92000
2021,17APR2020:00:00:00,T,UG,R,N,831,58.21000
2021,17APR2020:00:00:00,T,UG,R,Y,247,20.33000
2021,18APR2020:00:00:00,C,GR,R,N,1657,180.67000
2021,18APR2020:00:00:00,C,UG,O,N,8180,559.46000
2021,18APR2020:00:00:00,C,UG,O,Y,1332,105.21000
2021,18APR2020:00:00:00,C,UG,R,N,57832,4036.92000
2021,18APR2020:00:00:00,C,UG,R,Y,3214,254.75000
2021,18APR2020:00:00:00,N,UG,R,N,81,5.75000
2021,18APR2020:00:00:00,P,GR,R,N,751,68.78000
2021,18APR2020:00:00:00,R,UG,R,N,210,15.83000
2021,18APR2020:00:00:00,T,UG,R,N,834,58.29000
2021,19APR2020:00:00:00,C,GR,O,N,248,26.89000
2021,19APR2020:00:00:00,C,GR,R,N,1693,184.67000
2021,19APR2020:00:00:00,C,GR,R,Y,336,36.67000
2021,19APR2020:00:00:00,C,UG,O,N,8189,560.21000
2021,19APR2020:00:00:00,C,UG,O,Y,1341,105.96000
2021,19APR2020:00:00:00,C,UG,R,N,57991,4048.42000
2021,19APR2020:00:00:00,C,UG,R,Y,3235,256.25000
2021,19APR2020:00:00:00,P,GR,O,N,132,12.56000
2021,19APR2020:00:00:00,P,GR,R,N,764,70.22000
2021,19APR2020:00:00:00,R,UG,R,Y,188,14.50000
2021,19APR2020:00:00:00,T,UG,O,N,104,7.75000
2021,20APR2020:00:00:00,C,GR,O,Y,304,33.33000
2021,20APR2020:00:00:00,C,GR,R,N,1762,191.33000
2021,20APR2020:00:00:00,C,GR,R,Y,358,39.11000
2021,20APR2020:00:00:00,C,UG,O,N,8249,563.63000
2021,20APR2020:00:00:00,C,UG,O,Y,1406,110.96000
2021,20APR2020:00:00:00,C,UG,R,N,58354,4072.38000
2021,20APR2020:00:00:00,C,UG,R,Y,3289,260.92000
2021,20APR2020:00:00:00,P,GR,R,N,885,79.33000
2021,20APR2020:00:00:00,P,GR,R,Y,45,5.00000
2021,20APR2020:00:00:00,R,GR,R,N,24,2.67000
2021,20APR2020:00:00:00,R,UG,R,N,226,16.83000
2021,20APR2020:00:00:00,T,UG,O,N,117,8.83000
2021,20APR2020:00:00:00,T,UG,O,Y,67,5.00000
2021,20APR2020:00:00:00,T,UG,R,N,867,60.83000
2021,21APR2020:00:00:00,C,GR,O,N,251,26.89000
2021,21APR2020:00:00:00,C,GR,O,Y,310,34.00000
2021,21APR2020:00:00:00,C,GR,R,N,1843,195.67000
2021,21APR2020:00:00:00,C,GR,R,Y,378,41.33000
2021,21APR2020:00:00:00,C,UG,O,N,8275,564.88000
2021,21APR2020:00:00:00,C,UG,O,Y,1447,114.13000
2021,21APR2020:00:00:00,C,UG,R,N,58891,4109.79000
2021,21APR2020:00:00:00,C,UG,R,Y,3380,267.92000
2021,21APR2020:00:00:00,N,UG,R,Y,44,3.50000
2021,21APR2020:00:00:00,P,GR,O,N,149,13.56000
2021,21APR2020:00:00:00,P,GR,R,N,984,85.00000
2021,21APR2020:00:00:00,P,GR,R,Y,49,5.39000
2021,21APR2020:00:00:00,R,GR,R,N,33,3.67000
2021,21APR2020:00:00:00,R,UG,O,Y,19,1.50000
2021,21APR2020:00:00:00,R,UG,R,N,257,18.83000
2021,21APR2020:00:00:00,R,UG,R,Y,194,15.00000
2021,21APR2020:00:00:00,T,UG,O,Y,71,5.33000
2021,21APR2020:00:00:00,T,UG,R,N,900,63.17000
2021,21APR2020:00:00:00,T,UG,R,Y,277,22.58000
2021,22APR2020:00:00:00,C,GR,O,N,261,27.67000
2021,22APR2020:00:00:00,C,GR,R,N,1891,198.33000
2021,22APR2020:00:00:00,C,GR,R,Y,391,42.78000
2021,22APR2020:00:00:00,C,UG,O,N,8340,567.46000
2021,22APR2020:00:00:00,C,UG,O,Y,1454,114.38000
2021,22APR2020:00:00:00,C,UG,R,N,59423,4142.13000
2021,22APR2020:00:00:00,C,UG,R,Y,3449,273.67000
2021,22APR2020:00:00:00,P,GR,O,N,154,13.67000
2021,22APR2020:00:00:00,P,GR,R,N,1020,87.00000
2021,22APR2020:00:00:00,R,UG,O,N,42,2.75000
2021,22APR2020:00:00:00,T,UG,O,N,129,9.83000
2021,22APR2020:00:00:00,T,UG,O,Y,79,6.00000
2021,22APR2020:00:00:00,T,UG,R,N,921,64.67000
2021,22APR2020:00:00:00,T,UG,R,Y,280,22.83000
2021,23APR2020:00:00:00,C,GR,R,N,1936,202.00000
2021,23APR2020:00:00:00,C,GR,R,Y,403,44.11000
2021,23APR2020:00:00:00,C,UG,O,N,8380,570.21000
2021,23APR2020:00:00:00,C,UG,O,Y,1481,116.63000
2021,23APR2020:00:00:00,C,UG,R,N,59730,4161.88000
2021,23APR2020:00:00:00,C,UG,R,Y,3571,283.58000
2021,23APR2020:00:00:00,P,GR,R,N,1028,87.67000
2021,23APR2020:00:00:00,P,GR,R,Y,52,5.78000
2021,23APR2020:00:00:00,R,UG,R,N,284,20.83000
2021,23APR2020:00:00:00,R,UG,R,Y,197,15.25000
2021,23APR2020:00:00:00,T,UG,R,N,918,64.67000
2021,23APR2020:00:00:00,T,UG,R,Y,286,23.33000
2021,24APR2020:00:00:00,C,GR,O,N,270,28.67000
2021,24APR2020:00:00:00,C,GR,R,N,1975,205.67000
2021,24APR2020:00:00:00,C,GR,R,Y,407,44.56000
2021,24APR2020:00:00:00,C,UG,O,N,8411,571.63000
2021,24APR2020:00:00:00,C,UG,O,Y,1495,117.38000
2021,24APR2020:00:00:00,C,UG,R,N,59986,4179.83000
2021,24APR2020:00:00:00,C,UG,R,Y,3634,288.83000
2021,24APR2020:00:00:00,P,GR,R,N,1043,88.67000
2021,24APR2020:00:00:00,P,GR,R,Y,58,6.44000
2021,24APR2020:00:00:00,R,UG,R,N,293,21.58000
2021,24APR2020:00:00:00,T,UG,O,Y,92,7.00000
2021,24APR2020:00:00:00,T,UG,R,N,945,66.46000
2021,24APR2020:00:00:00,T,UG,R,Y,292,23.83000
2021,25APR2020:00:00:00,C,GR,O,Y,316,34.67000
2021,25APR2020:00:00:00,C,GR,R,N,1984,205.67000
2021,25APR2020:00:00:00,C,GR,R,Y,413,45.22000
2021,25APR2020:00:00:00,C,UG,O,N,8437,573.38000
2021,25APR2020:00:00:00,C,UG,R,N,60157,4193.71000
2021,25APR2020:00:00:00,C,UG,R,Y,3686,293.17000
2021,25APR2020:00:00:00,N,UG,R,N,87,6.25000
2021,25APR2020:00:00:00,P,GR,R,Y,79,8.11000
2021,25APR2020:00:00:00,R,GR,R,N,39,4.33000
2021,25APR2020:00:00:00,R,UG,R,N,311,22.58000
2021,25APR2020:00:00:00,T,UG,R,N,949,66.79000
2021,26APR2020:00:00:00,C,GR,R,N,2002,207.33000
2021,26APR2020:00:00:00,C,GR,R,Y,419,45.89000
2021,26APR2020:00:00:00,C,UG,O,N,8447,573.88000
2021,26APR2020:00:00:00,C,UG,O,Y,1543,121.38000
2021,26APR2020:00:00:00,C,UG,R,N,60362,4208.79000
2021,26APR2020:00:00:00,C,UG,R,Y,3716,295.42000
2021,26APR2020:00:00:00,P,GR,O,Y,36,3.67000
2021,26APR2020:00:00:00,R,UG,R,Y,209,16.25000
2021,26APR2020:00:00:00,T,UG,O,Y,98,7.50000
2021,26APR2020:00:00:00,T,UG,R,Y,294,23.96000
2021,27APR2020:00:00:00,C,GR,O,Y,322,35.33000
2021,27APR2020:00:00:00,C,GR,R,N,2050,211.67000
2021,27APR2020:00:00:00,C,GR,R,Y,450,49.33000
2021,27APR2020:00:00:00,C,UG,O,N,8526,579.54000
2021,27APR2020:00:00:00,C,UG,O,Y,1585,124.71000
2021,27APR2020:00:00:00,C,UG,R,N,60745,4235.63000
2021,27APR2020:00:00:00,C,UG,R,Y,3859,307.08000
2021,27APR2020:00:00:00,P,GR,R,N,1051,89.11000
2021,27APR2020:00:00:00,R,UG,R,Y,215,16.75000
2021,27APR2020:00:00:00,T,UG,O,N,114,8.58000
2021,27APR2020:00:00:00,T,UG,O,Y,107,8.25000
2021,27APR2020:00:00:00,T,UG,R,N,1015,71.38000
2021,27APR2020:00:00:00,T,UG,R,Y,297,24.25000
2021,28APR2020:00:00:00,C,GR,O,Y,328,36.00000
2021,28APR2020:00:00:00,C,GR,R,N,2062,213.33000
2021,28APR2020:00:00:00,C,GR,R,Y,454,49.78000
2021,28APR2020:00:00:00,C,UG,O,N,8539,580.08000
2021,28APR2020:00:00:00,C,UG,O,Y,1600,125.96000
2021,28APR2020:00:00:00,C,UG,R,N,61123,4258.42000
2021,28APR2020:00:00:00,C,UG,R,Y,3961,315.08000
2021,28APR2020:00:00:00,N,UG,O,Y,13,1.00000
2021,28APR2020:00:00:00,P,GR,R,N,1076,91.00000
2021,28APR2020:00:00:00,R,GR,R,N,42,4.67000
2021,28APR2020:00:00:00,R,UG,R,N,326,23.58000
2021,28APR2020:00:00:00,T,UG,R,N,1043,73.38000
2021,28APR2020:00:00:00,T,UG,R,Y,306,24.75000
2021,29APR2020:00:00:00,C,GR,O,N,276,29.33000
2021,29APR2020:00:00:00,C,GR,O,Y,334,36.67000
2021,29APR2020:00:00:00,C,GR,R,N,2095,216.67000
2021,29APR2020:00:00:00,C,GR,R,Y,484,53.11000
2021,29APR2020:00:00:00,C,UG,O,N,8570,582.25000
2021,29APR2020:00:00:00,C,UG,O,Y,1652,129.71000
2021,29APR2020:00:00:00,C,UG,R,N,61446,4280.67000
2021,29APR2020:00:00:00,C,UG,R,Y,4054,322.08000
2021,29APR2020:00:00:00,N,UG,R,Y,63,5.00000
2021,29APR2020:00:00:00,P,GR,O,N,162,14.33000
2021,29APR2020:00:00:00,P,GR,R,N,1088,92.00000
2021,29APR2020:00:00:00,R,UG,O,N,45,3.00000
2021,29APR2020:00:00:00,R,UG,O,Y,37,3.00000
2021,29APR2020:00:00:00,R,UG,R,N,345,24.67000
2021,29APR2020:00:00:00,T,UG,R,N,1074,75.54000
2021,29APR2020:00:00:00,T,UG,R,Y,314,25.33000
2021,30APR2020:00:00:00,C,GR,O,Y,340,37.33000
2021,30APR2020:00:00:00,C,GR,R,N,2156,223.22000
2021,30APR2020:00:00:00,C,GR,R,Y,517,56.78000
2021,30APR2020:00:00:00,C,UG,O,N,8586,582.46000
2021,30APR2020:00:00:00,C,UG,O,Y,1704,134.46000
2021,30APR2020:00:00:00,C,UG,R,N,61777,4305.67000
2021,30APR2020:00:00:00,C,UG,R,Y,4133,328.17000
2021,30APR2020:00:00:00,P,GR,R,N,1112,94.67000
2021,30APR2020:00:00:00,P,GR,R,Y,85,8.78000
2021,30APR2020:00:00:00,R,UG,R,N,353,24.92000
2021,30APR2020:00:00:00,R,UG,R,Y,218,17.00000
2021,30APR2020:00:00:00,T,UG,R,N,1077,75.79000
2021,30APR2020:00:00:00,T,UG,R,Y,336,27.17000
2021,01MAY2020:00:00:00,C,GR,O,N,282,30.33000
2021,01MAY2020:00:00:00,C,GR,O,Y,346,38.00000
2021,01MAY2020:00:00:00,C,GR,R,N,2279,236.56000
2021,01MAY2020:00:00:00,C,GR,R,Y,529,58.11000
2021,01MAY2020:00:00:00,C,UG,O,N,8623,583.88000
2021,01MAY2020:00:00:00,C,UG,O,Y,1727,136.04000
2021,01MAY2020:00:00:00,C,UG,R,N,62260,4338.92000
2021,01MAY2020:00:00:00,C,UG,R,Y,4170,331.25000
2021,01MAY2020:00:00:00,N,UG,O,Y,19,1.50000
2021,01MAY2020:00:00:00,N,UG,R,Y,70,5.50000
2021,01MAY2020:00:00:00,P,GR,R,N,1121,95.67000
2021,01MAY2020:00:00:00,P,GR,R,Y,88,9.11000
2021,01MAY2020:00:00:00,R,UG,R,N,371,26.17000
2021,01MAY2020:00:00:00,R,UG,R,Y,236,18.50000
2021,01MAY2020:00:00:00,T,UG,O,Y,113,8.50000
2021,01MAY2020:00:00:00,T,UG,R,N,1084,76.21000
2021,01MAY2020:00:00:00,T,UG,R,Y,360,29.08000
2021,02MAY2020:00:00:00,C,GR,O,N,291,31.33000
2021,02MAY2020:00:00:00,C,GR,O,Y,352,38.67000
2021,02MAY2020:00:00:00,C,GR,R,N,2294,237.89000
2021,02MAY2020:00:00:00,C,UG,O,N,8632,584.13000
2021,02MAY2020:00:00:00,C,UG,O,Y,1754,138.29000
2021,02MAY2020:00:00:00,C,UG,R,N,62392,4347.00000
2021,02MAY2020:00:00:00,C,UG,R,Y,4182,332.00000
2021,31MAR2021:00:00:00,R,UG,R,Y,1789,141.75000
2021,31MAR2021:00:00:00,T,UG,R,N,5777,397.58000
2021,31MAR2021:00:00:00,T,UG,R,Y,3519,285.00000
2021,01APR2021:00:00:00,C,GR,O,Y,8472,936.39000
2021,01APR2021:00:00:00,C,GR,R,N,12302,1255.39000
2021,01APR2021:00:00:00,C,GR,R,Y,8657,954.67000
2021,01APR2021:00:00:00,C,UG,O,N,25199,1674.21000
2021,01APR2021:00:00:00,C,UG,O,Y,14198,1125.21000
2021,01APR2021:00:00:00,C,UG,R,N,183258,12606.63000
2021,01APR2021:00:00:00,C,UG,R,Y,25904,2051.13000
2021,01APR2021:00:00:00,N,UG,R,Y,961,76.00000
2021,01APR2021:00:00:00,P,GR,R,N,2869,269.67000
2021,01APR2021:00:00:00,P,GR,R,Y,1661,181.61000
2021,01APR2021:00:00:00,T,UG,O,Y,2095,166.00000
2021,01APR2021:00:00:00,T,UG,R,Y,3522,285.25000
2021,01APR2021:00:00:00,X,UG,R,Y,43,3.54000
2021,02APR2021:00:00:00,C,GR,O,N,2216,224.11000
2021,02APR2021:00:00:00,C,GR,O,Y,8493,938.72000
2021,02APR2021:00:00:00,C,GR,R,N,12311,1256.39000
2021,02APR2021:00:00:00,C,GR,R,Y,8660,955.00000
2021,02APR2021:00:00:00,C,UG,O,N,25218,1675.79000
2021,02APR2021:00:00:00,C,UG,O,Y,14223,1127.29000
2021,02APR2021:00:00:00,C,UG,R,N,183297,12609.88000
2021,02APR2021:00:00:00,C,UG,R,Y,25930,2053.29000
2021,02APR2021:00:00:00,P,GR,R,Y,1664,181.94000
2021,02APR2021:00:00:00,R,UG,R,Y,1795,142.25000
2021,02APR2021:00:00:00,T,UG,R,Y,3528,285.75000
2021,03APR2021:00:00:00,C,GR,O,Y,8493,939.06000
2021,03APR2021:00:00:00,C,GR,R,Y,8669,956.00000
2021,03APR2021:00:00:00,C,UG,O,N,25221,1676.04000
2021,03APR2021:00:00:00,C,UG,O,Y,14219,1126.96000
2021,03APR2021:00:00:00,C,UG,R,N,183315,12611.38000
2021,03APR2021:00:00:00,C,UG,R,Y,25932,2053.46000
2021,04APR2021:00:00:00,C,GR,O,Y,8495,939.28000
2021,04APR2021:00:00:00,C,GR,R,Y,8675,956.67000
2021,04APR2021:00:00:00,C,UG,O,N,25224,1676.29000
2021,04APR2021:00:00:00,C,UG,O,Y,14226,1127.54000
2021,04APR2021:00:00:00,C,UG,R,N,183338,12613.29000
2021,05APR2021:00:00:00,C,GR,O,N,2219,224.44000
2021,05APR2021:00:00:00,C,GR,O,Y,8531,943.28000
2021,05APR2021:00:00:00,C,GR,R,N,12347,1260.39000
2021,05APR2021:00:00:00,C,GR,R,Y,8700,959.44000
2021,05APR2021:00:00:00,C,UG,O,N,25235,1677.38000
2021,05APR2021:00:00:00,C,UG,O,Y,14239,1128.29000
2021,05APR2021:00:00:00,C,UG,R,N,183471,12623.88000
2021,05APR2021:00:00:00,C,UG,R,Y,25947,2054.71000
2021,05APR2021:00:00:00,N,UG,R,Y,973,77.00000
2021,05APR2021:00:00:00,P,GR,R,N,2875,270.33000
2021,05APR2021:00:00:00,R,GR,R,Y,254,27.83000
2021,05APR2021:00:00:00,T,UG,O,Y,2107,167.00000
2021,06APR2021:00:00:00,C,GR,O,N,2225,225.11000
2021,06APR2021:00:00:00,C,GR,O,Y,8570,947.61000
2021,06APR2021:00:00:00,C,GR,R,N,12371,1263.06000
2021,06APR2021:00:00:00,C,GR,R,Y,8719,961.56000
2021,06APR2021:00:00:00,C,UG,O,N,25289,1682.04000
2021,06APR2021:00:00:00,C,UG,O,Y,14270,1130.88000
2021,06APR2021:00:00:00,C,UG,R,N,183717,12643.79000
2021,06APR2021:00:00:00,C,UG,R,Y,25963,2056.29000
2021,06APR2021:00:00:00,N,UG,R,Y,979,77.50000
2021,06APR2021:00:00:00,P,GR,R,N,2878,270.67000
2021,06APR2021:00:00:00,R,GR,R,Y,257,28.17000
2021,06APR2021:00:00:00,R,UG,R,Y,1801,142.75000
2021,06APR2021:00:00:00,T,UG,R,Y,3534,286.25000
2021,06APR2021:00:00:00,X,UG,R,Y,50,4.13000
2021,07APR2021:00:00:00,C,GR,O,N,2249,227.78000
2021,07APR2021:00:00:00,C,GR,O,Y,8597,950.61000
2021,07APR2021:00:00:00,C,GR,R,N,12407,1266.72000
2021,07APR2021:00:00:00,C,GR,R,Y,8758,965.89000
2021,07APR2021:00:00:00,C,UG,O,N,25331,1685.46000
2021,07APR2021:00:00:00,C,UG,O,Y,14329,1135.79000
2021,07APR2021:00:00:00,C,UG,R,N,183951,12663.25000
2021,07APR2021:00:00:00,C,UG,R,Y,25966,2056.54000
2021,07APR2021:00:00:00,N,UG,R,N,28711,1894.92000
2021,07APR2021:00:00:00,R,GR,R,Y,263,28.83000
2021,07APR2021:00:00:00,T,UG,R,N,5790,398.67000
2021,07APR2021:00:00:00,T,UG,R,Y,3540,286.75000
2021,07APR2021:00:00:00,X,UG,R,Y,54,4.46000
2021,08APR2021:00:00:00,C,GR,O,N,2267,229.78000
2021,08APR2021:00:00:00,C,GR,O,Y,8633,954.61000
2021,08APR2021:00:00:00,C,GR,R,Y,8787,969.11000
2021,08APR2021:00:00:00,C,UG,O,N,25404,1691.54000
2021,08APR2021:00:00:00,C,UG,O,Y,14347,1137.29000
2021,08APR2021:00:00:00,C,UG,R,N,184182,12682.08000
2021,08APR2021:00:00:00,C,UG,R,Y,26002,2059.54000
2021,08APR2021:00:00:00,N,UG,R,Y,985,78.00000
2021,08APR2021:00:00:00,P,GR,R,Y,1667,182.28000
2021,08APR2021:00:00:00,R,UG,R,N,2147,157.29000
2021,08APR2021:00:00:00,T,UG,O,Y,2122,168.25000
2021,08APR2021:00:00:00,T,UG,R,N,5793,398.92000
2021,08APR2021:00:00:00,T,UG,R,Y,3546,287.25000
2021,08APR2021:00:00:00,U,UG,R,N,238,19.75000
2021,09APR2021:00:00:00,C,GR,O,N,2270,230.11000
2021,09APR2021:00:00:00,C,GR,O,Y,8651,956.61000
2021,09APR2021:00:00:00,C,GR,R,N,12422,1268.39000
2021,09APR2021:00:00:00,C,GR,R,Y,8799,970.44000
2021,09APR2021:00:00:00,C,UG,O,N,25446,1694.92000
2021,09APR2021:00:00:00,C,UG,O,Y,14357,1138.13000
2021,09APR2021:00:00:00,C,UG,R,N,184242,12687.08000
2021,09APR2021:00:00:00,C,UG,R,Y,26008,2060.04000
2021,09APR2021:00:00:00,R,UG,R,N,2150,157.54000
2021,09APR2021:00:00:00,R,UG,R,Y,1804,143.00000
2021,09APR2021:00:00:00,T,UG,O,Y,2128,168.75000
