YEAR,TRANSACTION_DATE,AID_SOURCE,INTERNAL_AID,CATEGORY,STYP,LEVL,RESD,EKU_ONLINE,AMOUNT
2324,02SEP2023:00:00:00,N,NO,TF,C,UG,R,N,5869.500
2324,02SEP2023:00:00:00,N,NO,TF,C,UG,R,Y,-2783.370
2324,02SEP2023:00:00:00,N,NO,TF,N,UG,R,N,4220.000
2324,02SEP2023:00:00:00,N,NO,TF,N,UG,R,Y,2714.000
2324,02SEP2023:00:00:00,N,NO,TF,R,UG,O,Y,0.000
2324,02SEP2023:00:00:00,N,NO,TF,R,UG,R,Y,-1369.500
2324,02SEP2023:00:00:00,N,NO,TF,T,UG,R,Y,-1369.500
2324,03SEP2023:00:00:00,N,NO,TF,C,GR,R,Y,-1988.000
2324,03SEP2023:00:00:00,N,NO,TF,C,UG,O,N,2800.000
2324,03SEP2023:00:00:00,N,NO,TF,C,UG,R,N,4208.000
2324,03SEP2023:00:00:00,N,NO,TF,N,UG,R,N,3298.000
2324,03SEP2023:00:00:00,N,NO,TF,N,UG,R,Y,-7244.000
2324,03SEP2023:00:00:00,N,NO,TF,R,UG,R,Y,-3183.000
2324,03SEP2023:00:00:00,N,NO,TF,T,UG,O,Y,4108.500
2324,03SEP2023:00:00:00,N,NO,TF,T,UG,R,Y,1369.500
2324,04SEP2023:00:00:00,N,NO,TF,C,UG,O,N,-13.750
2324,04SEP2023:00:00:00,N,NO,TF,C,UG,O,Y,1404.500
2324,04SEP2023:00:00:00,N,NO,TF,C,UG,R,N,2083.000
2324,04SEP2023:00:00:00,N,NO,TF,N,UG,R,N,-7.500
2324,04SEP2023:00:00:00,N,NO,TF,P,GR,R,Y,-1313.010
2324,04SEP2023:00:00:00,N,NO,TF,T,UG,R,Y,-1369.500
2324,05SEP2023:00:00:00,E,NO,FG,C,UG,O,N,11094.000
2324,05SEP2023:00:00:00,E,NO,FG,C,UG,O,Y,15804.000
2324,05SEP2023:00:00:00,E,NO,FG,C,UG,R,N,93420.000
2324,05SEP2023:00:00:00,E,NO,FG,C,UG,R,Y,22154.000
2324,05SEP2023:00:00:00,E,NO,FG,N,UG,O,N,3698.000
2324,05SEP2023:00:00:00,E,NO,FG,N,UG,O,Y,3673.000
2324,05SEP2023:00:00:00,E,NO,FG,N,UG,R,N,30391.000
2324,05SEP2023:00:00:00,E,NO,FG,N,UG,R,Y,14375.000
2324,05SEP2023:00:00:00,E,NO,FG,R,UG,R,N,14928.000
2324,05SEP2023:00:00:00,E,NO,FG,R,UG,R,Y,7396.000
2324,05SEP2023:00:00:00,E,NO,FG,T,UG,O,N,6971.000
2324,05SEP2023:00:00:00,E,NO,FG,T,UG,O,Y,2123.000
2324,05SEP2023:00:00:00,E,NO,FG,T,UG,R,N,-3128.000
2324,05SEP2023:00:00:00,E,NO,FG,T,UG,R,Y,-1676.000
2324,05SEP2023:00:00:00,E,NO,OG,C,GR,O,Y,2408.000
2324,05SEP2023:00:00:00,E,NO,OG,C,GR,R,N,500.000
2324,05SEP2023:00:00:00,E,NO,OG,C,UG,O,N,5000.000
2324,05SEP2023:00:00:00,E,NO,OG,C,UG,O,Y,750.000
2324,05SEP2023:00:00:00,E,NO,OG,C,UG,R,N,13824.940
2324,05SEP2023:00:00:00,E,NO,OG,C,UG,R,Y,5478.000
2324,05SEP2023:00:00:00,E,NO,OG,N,UG,O,N,2750.000
2324,05SEP2023:00:00:00,E,NO,OG,N,UG,R,N,10374.030
2324,05SEP2023:00:00:00,E,NO,OG,P,GR,R,N,250.000
2324,05SEP2023:00:00:00,E,NO,OG,R,UG,O,Y,2589.000
2324,05SEP2023:00:00:00,E,NO,OG,T,UG,R,N,6000.000
2324,05SEP2023:00:00:00,E,NO,SG,C,UG,R,N,58140.000
2324,05SEP2023:00:00:00,E,NO,SG,C,UG,R,Y,19779.500
2324,05SEP2023:00:00:00,E,NO,SG,N,UG,R,N,33286.000
2324,05SEP2023:00:00:00,E,NO,SG,N,UG,R,Y,6517.000
2324,05SEP2023:00:00:00,E,NO,SG,R,UG,R,N,12502.000
2324,05SEP2023:00:00:00,E,NO,SG,R,UG,R,Y,5302.000
2324,05SEP2023:00:00:00,E,NO,SG,T,UG,R,N,1209.000
2324,05SEP2023:00:00:00,E,NO,SG,T,UG,R,Y,3976.000
2324,05SEP2023:00:00:00,I,AS,IG,C,UG,O,N,1500.000
2324,05SEP2023:00:00:00,I,AS,IG,C,UG,R,N,6799.000
2324,05SEP2023:00:00:00,I,AS,IG,T,UG,O,N,0.000
2324,05SEP2023:00:00:00,I,EM,IG,C,UG,R,N,-17.500
2324,05SEP2023:00:00:00,I,FC,IG,C,UG,O,N,2400.000
2324,05SEP2023:00:00:00,I,FC,IG,C,UG,R,N,8100.000
2324,05SEP2023:00:00:00,I,FC,IG,T,UG,R,N,500.000
2324,05SEP2023:00:00:00,I,SC,IG,C,GR,O,N,2340.000
2324,05SEP2023:00:00:00,I,SC,IG,C,UG,O,N,6060.000
2324,05SEP2023:00:00:00,I,SC,IG,C,UG,R,N,8650.500
2324,05SEP2023:00:00:00,I,SC,IG,N,UG,R,N,-3881.000
2324,05SEP2023:00:00:00,I,SC,IG,P,GR,R,N,8580.000
2324,05SEP2023:00:00:00,I,SC,IG,T,UG,O,N,1500.000
2324,05SEP2023:00:00:00,I,SC,IG,T,UG,R,N,8690.000
2324,05SEP2023:00:00:00,I,SM,IG,C,UG,R,N,-415.000
2324,05SEP2023:00:00:00,I,SM,IG,C,UG,R,Y,1304.000
2324,05SEP2023:00:00:00,I,SM,IG,N,UG,R,N,371.250
2324,05SEP2023:00:00:00,I,SM,IG,T,UG,R,Y,-1369.500
2324,05SEP2023:00:00:00,I,SM,IG,U,UG,R,Y,1369.500
2324,05SEP2023:00:00:00,N,NO,TF,C,GR,O,Y,-130.680
2324,05SEP2023:00:00:00,N,NO,TF,C,GR,R,N,624.670
2324,05SEP2023:00:00:00,N,NO,TF,C,UG,O,N,-10.000
2324,05SEP2023:00:00:00,N,NO,TF,C,UG,O,Y,1018.380
2324,05SEP2023:00:00:00,N,NO,TF,C,UG,R,N,-3149.610
2324,05SEP2023:00:00:00,N,NO,TF,C,UG,R,Y,-2890.000
2324,05SEP2023:00:00:00,N,NO,TF,J,UG,R,N,558.000
2324,05SEP2023:00:00:00,N,NO,TF,N,UG,O,N,10.000
2324,05SEP2023:00:00:00,N,NO,TF,N,UG,O,Y,2739.000
2324,05SEP2023:00:00:00,N,NO,TF,N,UG,R,N,-8146.250
2324,05SEP2023:00:00:00,N,NO,TF,N,UG,R,Y,5478.000
2324,05SEP2023:00:00:00,N,NO,TF,P,GR,O,Y,7793.000
2324,05SEP2023:00:00:00,N,NO,TF,P,GR,R,N,6131.000
2324,05SEP2023:00:00:00,N,NO,TF,P,GR,R,Y,5607.010
2324,05SEP2023:00:00:00,N,NO,TF,R,GR,R,N,-1938.000
2324,05SEP2023:00:00:00,N,NO,TF,R,GR,R,Y,2282.000
2324,05SEP2023:00:00:00,N,NO,TF,R,UG,R,N,3320.500
2324,05SEP2023:00:00:00,N,NO,TF,R,UG,R,Y,-1369.500
2324,05SEP2023:00:00:00,N,NO,TF,T,UG,O,N,0.000
2324,05SEP2023:00:00:00,N,NO,TF,T,UG,O,Y,10085.500
2324,05SEP2023:00:00:00,N,NO,TF,T,UG,R,N,-5345.000
2324,05SEP2023:00:00:00,N,NO,TF,T,UG,R,Y,1841.620
2324,06SEP2023:00:00:00,E,NO,FG,C,UG,R,N,4028.000
2324,06SEP2023:00:00:00,E,NO,FG,C,UG,R,Y,3697.000
2324,06SEP2023:00:00:00,E,NO,FG,N,UG,O,N,2150.000
2324,06SEP2023:00:00:00,E,NO,FG,N,UG,R,Y,3698.000
2324,06SEP2023:00:00:00,E,NO,FG,T,UG,O,Y,3698.000
2324,06SEP2023:00:00:00,E,NO,OG,C,UG,R,N,11750.000
2324,06SEP2023:00:00:00,E,NO,OG,N,UG,O,N,1250.000
2324,06SEP2023:00:00:00,E,NO,OG,N,UG,R,N,1500.000
2324,06SEP2023:00:00:00,E,NO,OG,R,UG,O,Y,3195.500
2324,06SEP2023:00:00:00,E,NO,SG,C,GR,R,Y,2171.000
2324,06SEP2023:00:00:00,E,NO,SG,C,UG,R,N,3351.000
2324,06SEP2023:00:00:00,E,NO,SG,C,UG,R,Y,1324.000
2324,06SEP2023:00:00:00,E,NO,SG,N,UG,R,N,466.000
2324,06SEP2023:00:00:00,E,NO,SG,N,UG,R,Y,882.000
2324,06SEP2023:00:00:00,E,NO,SG,R,UG,R,N,2650.000
2324,06SEP2023:00:00:00,E,NO,SG,T,UG,R,Y,1103.000
2324,06SEP2023:00:00:00,I,AS,IG,N,UG,R,N,3215.000
2324,06SEP2023:00:00:00,I,AS,IG,P,GR,O,N,8593.750
2324,06SEP2023:00:00:00,I,FC,IG,C,UG,O,N,650.000
2324,06SEP2023:00:00:00,I,FC,IG,C,UG,R,N,10150.000
2324,06SEP2023:00:00:00,I,FC,IG,N,UG,R,N,1500.000
2324,06SEP2023:00:00:00,I,SC,IG,C,GR,O,N,2025.000
2324,06SEP2023:00:00:00,I,SC,IG,C,UG,O,N,200.000
2324,06SEP2023:00:00:00,I,SC,IG,C,UG,R,N,6863.500
2324,06SEP2023:00:00:00,I,SC,IG,N,UG,O,N,200.000
2324,06SEP2023:00:00:00,I,SC,IG,N,UG,R,N,4363.000
2324,06SEP2023:00:00:00,I,SC,IG,P,GR,O,N,4680.000
2324,06SEP2023:00:00:00,I,SC,IG,P,GR,R,N,5400.000
2324,06SEP2023:00:00:00,I,SC,IG,T,UG,O,N,14430.000
2324,06SEP2023:00:00:00,I,SC,IG,T,UG,R,N,891.250
2324,06SEP2023:00:00:00,I,SM,IG,C,UG,R,N,699.000
2324,06SEP2023:00:00:00,I,SM,IG,C,UG,R,Y,-141.000
2324,06SEP2023:00:00:00,I,SM,IG,N,UG,R,N,-5525.000
2324,06SEP2023:00:00:00,I,SM,IG,N,UG,R,Y,6076.000
2324,06SEP2023:00:00:00,I,SM,IG,P,GR,R,Y,3976.000
2324,06SEP2023:00:00:00,N,NO,TF,C,GR,O,Y,2132.000
2324,06SEP2023:00:00:00,N,NO,TF,C,GR,R,N,5466.000
2324,06SEP2023:00:00:00,N,NO,TF,C,UG,O,N,117.500
2324,06SEP2023:00:00:00,N,NO,TF,C,UG,O,Y,2739.000
2324,06SEP2023:00:00:00,N,NO,TF,C,UG,R,N,4601.760
2324,06SEP2023:00:00:00,N,NO,TF,C,UG,R,Y,5464.000
2324,06SEP2023:00:00:00,N,NO,TF,J,UG,R,N,-279.000
2324,06SEP2023:00:00:00,N,NO,TF,N,UG,O,N,0.000
2324,06SEP2023:00:00:00,N,NO,TF,N,UG,R,N,3655.000
2324,06SEP2023:00:00:00,N,NO,TF,N,UG,R,Y,0.000
2324,06SEP2023:00:00:00,N,NO,TF,P,GR,R,Y,5999.000
2324,06SEP2023:00:00:00,N,NO,TF,R,GR,R,Y,-1313.000
2324,06SEP2023:00:00:00,N,NO,TF,R,UG,O,Y,1334.500
2324,06SEP2023:00:00:00,N,NO,TF,R,UG,R,Y,5327.500
2324,06SEP2023:00:00:00,N,NO,TF,T,UG,O,N,-7.500
2324,06SEP2023:00:00:00,N,NO,TF,T,UG,R,N,-5707.000
2324,06SEP2023:00:00:00,N,NO,TF,T,UG,R,Y,5490.500
2324,07SEP2023:00:00:00,E,NO,FG,C,UG,O,N,3698.000
2324,07SEP2023:00:00:00,E,NO,FG,C,UG,R,N,95849.000
2324,07SEP2023:00:00:00,E,NO,FG,C,UG,R,Y,12617.000
2324,07SEP2023:00:00:00,E,NO,FG,N,UG,R,N,22636.000
2324,07SEP2023:00:00:00,E,NO,FG,R,UG,R,Y,9245.000
2324,07SEP2023:00:00:00,E,NO,FG,T,UG,O,N,3673.000
2324,07SEP2023:00:00:00,E,NO,FG,T,UG,R,N,13767.000
2324,07SEP2023:00:00:00,E,NO,OG,C,UG,O,N,2500.000
2324,07SEP2023:00:00:00,E,NO,OG,C,UG,R,N,5500.000
2324,07SEP2023:00:00:00,E,NO,SG,C,UG,R,N,31510.000
2324,07SEP2023:00:00:00,E,NO,SG,C,UG,R,Y,4641.000
2324,07SEP2023:00:00:00,E,NO,SG,N,UG,R,N,8525.000
2324,07SEP2023:00:00:00,E,NO,SG,N,UG,R,Y,6626.000
2324,07SEP2023:00:00:00,E,NO,SG,R,UG,R,Y,1591.000
2324,07SEP2023:00:00:00,E,NO,SG,T,UG,R,Y,886.000
2324,07SEP2023:00:00:00,I,EM,IG,C,GR,R,Y,-1060.000
2324,07SEP2023:00:00:00,I,EM,IG,C,UG,R,N,-1500.000
2324,07SEP2023:00:00:00,I,EM,IG,P,GR,R,Y,411.000
2324,07SEP2023:00:00:00,I,FC,IG,C,UG,R,N,2375.000
2324,07SEP2023:00:00:00,I,SC,IG,C,UG,R,N,12000.000
2324,07SEP2023:00:00:00,I,SC,IG,N,UG,R,N,-2954.000
2324,07SEP2023:00:00:00,I,SC,IG,P,GR,R,Y,5000.000
2324,07SEP2023:00:00:00,I,SC,IG,T,UG,R,N,-9620.000
2324,07SEP2023:00:00:00,I,SM,IG,C,UG,R,Y,1302.000
2324,07SEP2023:00:00:00,I,SM,IG,N,UG,R,N,9830.000
2324,07SEP2023:00:00:00,I,SM,IG,T,UG,R,Y,3303.000
2324,07SEP2023:00:00:00,N,NO,TF,C,GR,O,Y,-109.400
2324,07SEP2023:00:00:00,N,NO,TF,C,GR,R,Y,-1670.010
2324,07SEP2023:00:00:00,N,NO,TF,C,UG,O,N,8777.380
2324,07SEP2023:00:00:00,N,NO,TF,C,UG,O,Y,-2796.750
2324,07SEP2023:00:00:00,N,NO,TF,C,UG,R,N,5405.250
2324,07SEP2023:00:00:00,N,NO,TF,C,UG,R,Y,1404.500
2324,07SEP2023:00:00:00,N,NO,TF,J,UG,R,N,304.000
2324,07SEP2023:00:00:00,N,NO,TF,N,UG,R,N,-4356.250
2324,07SEP2023:00:00:00,N,NO,TF,N,UG,R,Y,2029.000
2324,07SEP2023:00:00:00,N,NO,TF,P,GR,O,Y,3976.000
2324,07SEP2023:00:00:00,N,NO,TF,P,GR,R,N,1313.000
2324,07SEP2023:00:00:00,N,NO,TF,P,GR,R,Y,460.000
2324,07SEP2023:00:00:00,N,NO,TF,R,GR,R,N,-1130.000
2324,07SEP2023:00:00:00,N,NO,TF,R,UG,O,Y,1369.500
2324,07SEP2023:00:00:00,N,NO,TF,R,UG,R,N,1292.500
2324,07SEP2023:00:00:00,N,NO,TF,R,UG,R,Y,2739.000
2324,07SEP2023:00:00:00,N,NO,TF,T,UG,O,Y,2739.000
2324,07SEP2023:00:00:00,N,NO,TF,T,UG,R,N,5873.750
2324,07SEP2023:00:00:00,N,NO,TF,T,UG,R,Y,15886.500
2324,08SEP2023:00:00:00,E,NO,FG,C,UG,R,N,3698.000
2324,08SEP2023:00:00:00,E,NO,FG,N,UG,O,Y,3373.000
2324,08SEP2023:00:00:00,E,NO,OG,C,GR,R,Y,211.690
2324,08SEP2023:00:00:00,E,NO,OG,C,UG,R,N,15921.000
2324,08SEP2023:00:00:00,E,NO,OG,N,UG,R,N,2500.000
2324,08SEP2023:00:00:00,E,NO,OG,T,UG,O,Y,5478.000
2324,08SEP2023:00:00:00,E,NO,SG,C,UG,R,N,34931.000
2324,08SEP2023:00:00:00,E,NO,SG,C,UG,R,Y,1989.000
2324,08SEP2023:00:00:00,E,NO,SG,N,UG,R,N,14445.000
2324,08SEP2023:00:00:00,E,NO,SG,R,UG,R,Y,2650.000
2324,08SEP2023:00:00:00,E,NO,SG,T,UG,R,N,7199.000
2324,08SEP2023:00:00:00,E,NO,SG,T,UG,R,Y,-661.000
2324,08SEP2023:00:00:00,I,FC,IG,C,UG,O,N,450.000
2324,08SEP2023:00:00:00,I,FC,IG,C,UG,R,N,250.000
2324,08SEP2023:00:00:00,I,HG,IG,N,UG,R,N,3247.000
2324,08SEP2023:00:00:00,I,SC,IG,C,UG,R,N,2080.000
2324,08SEP2023:00:00:00,I,SC,IG,N,UG,R,N,4780.000
2324,08SEP2023:00:00:00,N,NO,TF,C,GR,R,N,871.530
2324,08SEP2023:00:00:00,N,NO,TF,C,GR,R,Y,-145.420
2324,08SEP2023:00:00:00,N,NO,TF,C,UG,O,N,-2640.000
2324,08SEP2023:00:00:00,N,NO,TF,C,UG,O,Y,-2262.750
2324,08SEP2023:00:00:00,N,NO,TF,C,UG,R,N,10667.560
2324,08SEP2023:00:00:00,N,NO,TF,C,UG,R,Y,-5613.000
2324,08SEP2023:00:00:00,N,NO,TF,J,UG,R,N,-627.750
2324,08SEP2023:00:00:00,N,NO,TF,N,UG,O,N,-1900.000
2324,08SEP2023:00:00:00,N,NO,TF,N,UG,R,N,12083.760
2324,08SEP2023:00:00:00,N,NO,TF,N,UG,R,Y,-777.000
2324,08SEP2023:00:00:00,N,NO,TF,P,GR,R,N,1796.000
2324,08SEP2023:00:00:00,N,NO,TF,R,GR,R,Y,1681.710
2324,08SEP2023:00:00:00,N,NO,TF,R,UG,O,Y,-1813.500
2324,08SEP2023:00:00:00,N,NO,TF,R,UG,R,Y,0.000
2324,08SEP2023:00:00:00,N,NO,TF,T,UG,O,Y,2739.000
2324,08SEP2023:00:00:00,N,NO,TF,T,UG,R,N,-346.870
2324,08SEP2023:00:00:00,N,NO,TF,T,UG,R,Y,2275.000
2324,08SEP2023:00:00:00,N,NO,TF,U,GR,R,N,1796.000
2324,09SEP2023:00:00:00,N,NO,TF,C,GR,O,Y,-35.000
2324,09SEP2023:00:00:00,N,NO,TF,C,GR,R,Y,-581.690
2324,09SEP2023:00:00:00,N,NO,TF,C,UG,R,N,-8.750
2324,09SEP2023:00:00:00,N,NO,TF,C,UG,R,Y,-342.370
2324,09SEP2023:00:00:00,N,NO,TF,N,UG,O,Y,2739.000
2324,09SEP2023:00:00:00,N,NO,TF,N,UG,R,N,-32.500
2324,09SEP2023:00:00:00,N,NO,TF,N,UG,R,Y,-6366.000
2324,09SEP2023:00:00:00,N,NO,TF,P,GR,O,Y,1988.000
2324,09SEP2023:00:00:00,N,NO,TF,R,GR,O,Y,-1988.000
2324,09SEP2023:00:00:00,N,NO,TF,R,GR,R,Y,-1988.000
2324,09SEP2023:00:00:00,N,NO,TF,R,UG,R,Y,2604.000
2324,09SEP2023:00:00:00,N,NO,TF,T,UG,R,N,-3170.500
2324,09SEP2023:00:00:00,N,NO,TF,T,UG,R,Y,1369.500
2324,10SEP2023:00:00:00,N,NO,TF,C,GR,R,N,-3592.000
2324,10SEP2023:00:00:00,N,NO,TF,C,UG,O,N,1.250
2324,10SEP2023:00:00:00,N,NO,TF,C,UG,R,N,-576.870
2324,10SEP2023:00:00:00,N,NO,TF,C,UG,R,Y,6416.000
2324,10SEP2023:00:00:00,N,NO,TF,N,UG,R,N,-25.000
2324,10SEP2023:00:00:00,N,NO,TF,P,GR,O,Y,2147.000
2324,10SEP2023:00:00:00,N,NO,TF,R,UG,O,Y,817.500
2324,10SEP2023:00:00:00,N,NO,TF,T,UG,O,N,-7.500
2324,10SEP2023:00:00:00,N,NO,TF,T,UG,O,Y,7409.000
2324,10SEP2023:00:00:00,N,NO,TF,T,UG,R,N,-469.370
2324,10SEP2023:00:00:00,N,NO,TF,T,UG,R,Y,7291.500
2324,11SEP2023:00:00:00,E,NO,FG,C,UG,R,N,3150.000
2324,11SEP2023:00:00:00,E,NO,FG,C,UG,R,Y,5746.000
2324,11SEP2023:00:00:00,E,NO,FG,N,UG,R,N,3698.000
2324,11SEP2023:00:00:00,E,NO,OG,C,GR,O,N,80.000
2324,11SEP2023:00:00:00,E,NO,OG,C,GR,R,Y,-145.420
2324,11SEP2023:00:00:00,E,NO,OG,C,UG,O,Y,2768.200
2324,11SEP2023:00:00:00,E,NO,OG,C,UG,R,N,7792.000
2324,11SEP2023:00:00:00,E,NO,OG,C,UG,R,Y,5478.000
2324,11SEP2023:00:00:00,E,NO,OG,J,UG,R,N,234.000
2324,11SEP2023:00:00:00,E,NO,OG,N,UG,R,N,1500.000
2324,11SEP2023:00:00:00,E,NO,SG,C,UG,R,N,5619.000
2324,11SEP2023:00:00:00,E,NO,SG,C,UG,R,Y,1989.000
2324,11SEP2023:00:00:00,E,NO,SG,N,UG,R,N,643.000
2324,11SEP2023:00:00:00,E,NO,SG,P,GR,R,N,3000.000
2324,11SEP2023:00:00:00,E,NO,SG,T,UG,R,N,2650.000
2324,11SEP2023:00:00:00,I,EM,IG,R,GR,R,Y,359.620
2324,11SEP2023:00:00:00,I,FC,IG,C,UG,R,N,1000.000
2324,11SEP2023:00:00:00,I,SC,IG,C,GR,R,N,2106.000
2324,11SEP2023:00:00:00,I,SC,IG,C,UG,R,N,7524.500
2324,11SEP2023:00:00:00,I,SC,IG,C,UG,R,Y,-1500.000
2324,11SEP2023:00:00:00,I,SC,IG,N,UG,O,N,4810.000
2324,11SEP2023:00:00:00,I,SC,IG,N,UG,R,N,2000.000
2324,11SEP2023:00:00:00,I,SC,IG,N,UG,R,Y,-3000.000
2324,11SEP2023:00:00:00,I,SC,IG,P,GR,R,N,0.000
2324,11SEP2023:00:00:00,I,SC,IG,T,UG,R,N,1500.000
2324,11SEP2023:00:00:00,I,SC,IG,T,UG,R,Y,-500.000
2324,11SEP2023:00:00:00,I,SM,IG,N,UG,R,N,-2.500
2324,11SEP2023:00:00:00,I,SM,IG,R,UG,R,Y,2604.000
2324,11SEP2023:00:00:00,N,NO,TF,C,GR,O,Y,-1866.000
2324,11SEP2023:00:00:00,N,NO,TF,C,GR,R,Y,1234.850
2324,11SEP2023:00:00:00,N,NO,TF,C,UG,O,Y,2706.500
2324,11SEP2023:00:00:00,N,NO,TF,C,UG,R,N,910.750
2324,11SEP2023:00:00:00,N,NO,TF,C,UG,R,Y,-5403.000
2324,11SEP2023:00:00:00,N,NO,TF,N,UG,O,N,1900.000
2324,11SEP2023:00:00:00,N,NO,TF,N,UG,R,N,4347.500
2324,11SEP2023:00:00:00,N,NO,TF,N,UG,R,Y,-2739.000
2324,11SEP2023:00:00:00,N,NO,TF,P,GR,R,N,-1507.000
2324,11SEP2023:00:00:00,N,NO,TF,R,GR,R,Y,1988.000
2324,11SEP2023:00:00:00,N,NO,TF,R,UG,R,Y,-1369.500
2324,11SEP2023:00:00:00,N,NO,TF,T,UG,O,Y,1369.500
2324,11SEP2023:00:00:00,N,NO,TF,T,UG,R,N,-168.000
2324,11SEP2023:00:00:00,N,NO,TF,T,UG,R,Y,-5440.500
2324,11SEP2023:00:00:00,N,NO,TF,U,GR,R,N,-1796.000
2324,12SEP2023:00:00:00,E,NO,FG,C,UG,O,N,1886.000
2324,12SEP2023:00:00:00,E,NO,FG,C,UG,O,Y,3698.000
2324,12SEP2023:00:00:00,E,NO,FG,N,UG,R,Y,-1849.000
2324,12SEP2023:00:00:00,E,NO,FG,R,UG,R,Y,-925.000
2324,12SEP2023:00:00:00,E,NO,FG,T,UG,R,Y,2774.000
2324,12SEP2023:00:00:00,E,NO,OG,C,GR,O,Y,1500.000
2324,12SEP2023:00:00:00,E,NO,OG,C,UG,O,N,500.000
2324,12SEP2023:00:00:00,E,NO,OG,C,UG,R,N,2750.000
2324,12SEP2023:00:00:00,E,NO,OG,N,UG,O,N,4600.000
2324,12SEP2023:00:00:00,E,NO,OG,N,UG,R,N,5375.000
2324,12SEP2023:00:00:00,E,NO,OG,T,UG,R,N,474.000
2324,12SEP2023:00:00:00,E,NO,SG,C,UG,R,N,-1096.000
2324,12SEP2023:00:00:00,E,NO,SG,P,GR,R,Y,2388.000
2324,12SEP2023:00:00:00,E,NO,SG,T,UG,R,Y,2650.000
2324,12SEP2023:00:00:00,I,AS,IG,N,UG,O,N,15115.250
2324,12SEP2023:00:00:00,I,FC,IG,C,UG,R,Y,-1415.000
2324,12SEP2023:00:00:00,I,SC,IG,C,UG,O,N,2456.880
2324,12SEP2023:00:00:00,I,SC,IG,C,UG,R,N,24313.000
2324,12SEP2023:00:00:00,I,SC,IG,T,UG,O,N,-836.770
2324,12SEP2023:00:00:00,I,SC,IG,T,UG,R,N,2000.000
2324,12SEP2023:00:00:00,I,SF,IG,C,UG,R,N,300.000
2324,12SEP2023:00:00:00,N,NO,TF,C,GR,O,Y,3043.010
2324,12SEP2023:00:00:00,N,NO,TF,C,GR,R,Y,378.340
2324,12SEP2023:00:00:00,N,NO,TF,C,UG,O,N,-3825.000
2324,12SEP2023:00:00:00,N,NO,TF,C,UG,O,Y,2671.500
2324,12SEP2023:00:00:00,N,NO,TF,C,UG,R,N,8824.250
2324,12SEP2023:00:00:00,N,NO,TF,C,UG,R,Y,9137.500
2324,12SEP2023:00:00:00,N,NO,TF,J,UG,R,N,-279.000
2324,12SEP2023:00:00:00,N,NO,TF,N,UG,R,N,4165.000
2324,12SEP2023:00:00:00,N,NO,TF,N,UG,R,Y,5478.000
2324,12SEP2023:00:00:00,N,NO,TF,P,GR,O,Y,-1988.000
2324,12SEP2023:00:00:00,N,NO,TF,P,GR,R,N,1313.000
2324,12SEP2023:00:00:00,N,NO,TF,R,GR,R,Y,318.840
2324,12SEP2023:00:00:00,N,NO,TF,R,UG,R,Y,4565.000
2324,12SEP2023:00:00:00,N,NO,TF,T,UG,O,Y,718.500
2324,12SEP2023:00:00:00,N,NO,TF,T,UG,R,N,30.000
2324,12SEP2023:00:00:00,N,NO,TF,T,UG,R,Y,4146.000
2324,13SEP2023:00:00:00,E,NO,FG,C,UG,R,N,3698.000
2324,13SEP2023:00:00:00,E,NO,FG,N,UG,O,N,3698.000
2324,13SEP2023:00:00:00,E,NO,OG,C,GR,O,N,500.000
2324,13SEP2023:00:00:00,E,NO,OG,C,GR,R,Y,-600.000
2324,13SEP2023:00:00:00,E,NO,OG,C,UG,R,N,7500.000
2324,13SEP2023:00:00:00,E,NO,OG,C,UG,R,Y,1064.000
2324,13SEP2023:00:00:00,E,NO,OG,N,UG,O,N,750.000
2324,13SEP2023:00:00:00,E,NO,OG,N,UG,R,N,5500.000
2324,13SEP2023:00:00:00,E,NO,OG,P,GR,R,Y,2000.000
2324,13SEP2023:00:00:00,E,NO,SG,C,UG,R,N,2650.000
2324,13SEP2023:00:00:00,E,NO,SG,N,UG,R,N,-2637.000
2324,13SEP2023:00:00:00,I,AS,IG,N,UG,R,N,-3215.000
2324,13SEP2023:00:00:00,I,FC,IG,C,GR,R,N,800.000
2324,13SEP2023:00:00:00,I,FC,IG,C,UG,R,N,1708.000
2324,13SEP2023:00:00:00,I,FC,IG,P,GR,R,N,1550.000
2324,13SEP2023:00:00:00,I,FC,IG,T,UG,R,N,1500.000
2324,13SEP2023:00:00:00,I,SC,IG,C,GR,O,Y,2800.000
2324,13SEP2023:00:00:00,I,SC,IG,C,UG,R,N,36750.000
2324,13SEP2023:00:00:00,I,SC,IG,N,UG,O,N,4810.000
2324,13SEP2023:00:00:00,I,SC,IG,N,UG,R,N,-1458.000
2324,13SEP2023:00:00:00,I,SM,IG,N,UG,R,N,5525.000
2324,13SEP2023:00:00:00,N,NO,TF,C,GR,O,Y,1055.000
2324,13SEP2023:00:00:00,N,NO,TF,C,GR,R,Y,0.000
2324,13SEP2023:00:00:00,N,NO,TF,C,UG,O,N,-35.000
2324,13SEP2023:00:00:00,N,NO,TF,C,UG,O,Y,1389.500
2324,13SEP2023:00:00:00,N,NO,TF,C,UG,R,N,190.000
2324,13SEP2023:00:00:00,N,NO,TF,C,UG,R,Y,7260.500
2324,13SEP2023:00:00:00,N,NO,TF,J,UG,R,N,-279.000
2324,13SEP2023:00:00:00,N,NO,TF,N,UG,O,N,3167.500
2324,13SEP2023:00:00:00,N,NO,TF,N,UG,O,Y,0.000
2324,13SEP2023:00:00:00,N,NO,TF,N,UG,R,N,8984.750
